"","GENE","SCORE","FDR"
"8382","ENSG00000146576.13",2.98908555495206,0.364
"8383","ENSG00000146587.18",3.25581523759617,0.536
"8384","ENSG00000146592.17",4.3412043039702,0.652
"8385","ENSG00000146648.20",2.73831306629206,0.143
"8386","ENSG00000146666.5",4.67557716942409,0.916
"8387","ENSG00000146670.10",3.80519953995884,0.993
"8388","ENSG00000146674.16",3.87836004484189,0.436
"8389","ENSG00000146677.7",3.13366493865141,0.011
"8390","ENSG00000146678.10",5.51595296353705,0.736
"8391","ENSG00000146700.9",3.82154633608734,0.772
"8392","ENSG00000146701.12",3.32902023287558,0.773
"8393","ENSG00000146707.15",2.43446558324401,0.03
"8394","ENSG00000146722.11",3.45272105604994,0.579
"8395","ENSG00000146729.10",3.30164072082639,0.536
"8396","ENSG00000146731.11",2.84431873261896,0.012
"8397","ENSG00000146733.14",3.89828042732033,0.987
"8398","ENSG00000146755.11",5.14,0.638
"8399","ENSG00000146757.14",2.63544154830715,0.035
"8400","ENSG00000146776.15",3.41199955216335,0.637
"8401","ENSG00000146802.13",3.41347247458256,0.503
"8402","ENSG00000146826.17",4.25220723885233,1.001
"8403","ENSG00000146828.18",3.40995233025717,0.246
"8404","ENSG00000146830.11",2.91113604883624,0.254
"8405","ENSG00000146833.16",3.15608976498432,0.375
"8406","ENSG00000146834.14",3.31393325371231,0.377
"8407","ENSG00000146839.19",5.14,0.627
"8408","ENSG00000146842.17",3.74617737986795,0.896
"8409","ENSG00000146856.14",3.77512263648752,0.866
"8410","ENSG00000146858.8",3.81697279128891,0.928
"8411","ENSG00000146859.6",2.3835036990959,0.006
"8412","ENSG00000146872.19",2.45461698947747,0.038
"8413","ENSG00000146904.9",4.52657303788954,0.892
"8414","ENSG00000146909.8",3.63557480025411,0.938
"8415","ENSG00000146910.14",5.10780068353623,0.515
"8416","ENSG00000146918.20",3.69637036481546,0.825
"8417","ENSG00000146926.11",4.47406843199698,0.345
"8418","ENSG00000146938.16",4.46,0.415
"8419","ENSG00000146950.13",3.53089821313199,0.74
"8420","ENSG00000146963.18",3.05137522062922,0.319
"8421","ENSG00000146966.13",3.41388453335712,0.697
"8422","ENSG00000147003.7",4.00677038060868,0.245
"8423","ENSG00000147010.18",2.66811514390564,0.013
"8424","ENSG00000147027.4",3.48525929916083,0.965
"8425","ENSG00000147036.12",3.10711213169643,0.201
"8426","ENSG00000147041.12",2.7225213826406,0.207
"8427","ENSG00000147044.23",3.68922833103718,0.74
"8428","ENSG00000147050.17",4.22443324428996,0.492
"8429","ENSG00000147059.9",3.33489766012421,0.496
"8430","ENSG00000147065.17",3.71118208311711,0.156
"8431","ENSG00000147081.15",5.14,0.672
"8432","ENSG00000147082.18",3.37364797954196,0.076
"8433","ENSG00000147099.21",2.72921492177227,0.037
"8434","ENSG00000147100.11",4.38057532340794,0.966
"8435","ENSG00000147113.17",4.83449279472708,0.779
"8436","ENSG00000147118.12",3.67065776880694,0.589
"8437","ENSG00000147121.16",3.86781432228107,0.999
"8438","ENSG00000147124.13",3.11296618768405,0.271
"8439","ENSG00000147127.8",2.35490787075292,0.02
"8440","ENSG00000147130.14",3.19139878976046,0.466
"8441","ENSG00000147133.17",3.54729831214558,0.898
"8442","ENSG00000147140.17",3.37401271746298,0.628
"8443","ENSG00000147144.13",4.00760256258737,0.993
"8444","ENSG00000147145.14",4.58475455489811,0.61
"8445","ENSG00000147155.11",3.47719861448694,0.443
"8446","ENSG00000147160.9",5.14,0.659
"8447","ENSG00000147162.14",3.21755438073513,0.668
"8448","ENSG00000147164.12",3.14606390493877,0.347
"8449","ENSG00000147166.11",2.39739860373193,0.032
"8450","ENSG00000147168.13",3.83760703853976,0.162
"8451","ENSG00000147174.12",2.73508740778944,0.123
"8452","ENSG00000147180.17",4.66067334848886,0.453
"8453","ENSG00000147183.10",4.52078458653402,0.741
"8454","ENSG00000147202.19",3.47092192042002,0.747
"8455","ENSG00000147206.17",3.19204761999744,0.02
"8456","ENSG00000147224.13",3.68750767326723,0.537
"8457","ENSG00000147231.14",4.69253475615117,0.736
"8458","ENSG00000147234.11",3.79037256643041,0.601
"8459","ENSG00000147251.16",2.4972306930573,0.008
"8460","ENSG00000147255.19",4.56239516753396,0.481
"8461","ENSG00000147256.12",4.9365112360764,0.5
"8462","ENSG00000147257.16",3.85201024920041,0.28
"8463","ENSG00000147274.14",2.51467771291426,0.003
"8464","ENSG00000147316.15",3.26856795888348,0.395
"8465","ENSG00000147324.11",3.43326559126608,0.61
"8466","ENSG00000147364.17",4.93870619176461,0.786
"8467","ENSG00000147378.11",5.36799721336167,0.87
"8468","ENSG00000147381.12",3.43095862679455,0.096
"8469","ENSG00000147383.11",3.61117409924669,0.132
"8470","ENSG00000147394.19",3.260571154875,0.438
"8471","ENSG00000147400.10",5.50718560454431,0.876
"8472","ENSG00000147403.18",3.54176471251604,0.312
"8473","ENSG00000147408.15",2.54144680216061,0.055
"8474","ENSG00000147416.11",3.05577588152052,0.028
"8475","ENSG00000147419.19",3.61198416782351,0.131
"8476","ENSG00000147421.18",3.31598064467881,0.684
"8477","ENSG00000147434.9",5.16144315699439,0.855
"8478","ENSG00000147437.10",3.07947922992797,0.437
"8479","ENSG00000147439.14",3.17297727035174,0.395
"8480","ENSG00000147443.13",5.52305230672941,0.456
"8481","ENSG00000147454.14",3.30793893726854,0.499
"8482","ENSG00000147457.14",3.72013729413558,0.884
"8483","ENSG00000147459.18",2.95204962407526,0.249
"8484","ENSG00000147465.12",3.55162496213122,0.292
"8485","ENSG00000147471.12",3.07725928627878,0.012
"8486","ENSG00000147475.17",3.21050799867594,0.582
"8487","ENSG00000147481.17",3.69815107092595,0.185
"8488","ENSG00000147485.13",4.62893443146579,0.498
"8489","ENSG00000147488.12",3.43677370864942,0.061
"8490","ENSG00000147509.14",3.63672994713734,0.511
"8491","ENSG00000147526.20",3.64020969731719,0.878
"8492","ENSG00000147533.18",2.94048076081119,0.249
"8493","ENSG00000147535.17",3.46497770585233,0.815
"8494","ENSG00000147536.12",4.27521681622519,1.001
"8495","ENSG00000147548.17",3.4349956818742,0.171
"8496","ENSG00000147570.10",3.35921552262871,0.712
"8497","ENSG00000147571.5",4.02215248229221,0.309
"8498","ENSG00000147573.17",2.72289265008785,0.1
"8499","ENSG00000147576.17",2.88062715287684,0.086
"8500","ENSG00000147586.10",2.70362155847784,0.147
"8501","ENSG00000147592.9",3.38329863219595,0.684
"8502","ENSG00000147601.15",2.52738740816025,0.016
"8503","ENSG00000147604.14",3.45135148096927,0.207
"8504","ENSG00000147606.9",3.28388923640166,0.27
"8505","ENSG00000147614.4",4.21225281233119,0.413
"8506","ENSG00000147642.17",4.22176950709902,0.989
"8507","ENSG00000147647.13",3.48853042350221,0.069
"8508","ENSG00000147649.10",2.58034361998799,0.017
"8509","ENSG00000147650.12",4.32499759789758,0.968
"8510","ENSG00000147654.15",2.10859041584919,0.001
"8511","ENSG00000147655.12",3.6199067348741,0.443
"8512","ENSG00000147669.11",3.2483023378748,0.109
"8513","ENSG00000147676.14",3.02624606134564,0.348
"8514","ENSG00000147677.12",3.27605074887823,0.245
"8515","ENSG00000147679.12",3.38526691089983,0.281
"8516","ENSG00000147684.10",3.8130568709834,0.823
"8517","ENSG00000147687.19",3.46986902881863,0.809
"8518","ENSG00000147689.17",3.73567099730288,0.864
"8519","ENSG00000147697.9",4.47552978689995,0.94
"8520","ENSG00000147724.12",4.69419200826423,0.409
"8521","ENSG00000147789.16",2.94522969694432,0.123
"8522","ENSG00000147799.12",4.22962951352122,0.346
"8523","ENSG00000147804.10",3.12982071625062,0.268
"8524","ENSG00000147813.16",3.70766808819385,0.96
"8525","ENSG00000147852.17",4.02318994613399,0.88
"8526","ENSG00000147853.17",3.50358834558771,0.37
"8527","ENSG00000147854.17",2.57067471226677,0.02
"8528","ENSG00000147862.18",3.3697753648854,0.412
"8529","ENSG00000147872.10",2.83042039763511,0.193
"8530","ENSG00000147874.11",3.29176345279979,0.373
"8531","ENSG00000147883.12",4.26209661421946,0.87
"8532","ENSG00000147885.4",4.46,0.427
"8533","ENSG00000147889.18",2.43201600148715,0.066
"8534","ENSG00000147894.17",3.61728152443797,0.87
"8535","ENSG00000147905.18",2.50592704480849,0.099
"8536","ENSG00000147912.13",2.72546471490403,0.102
"8537","ENSG00000147955.18",3.20516203171365,0.24
"8538","ENSG00000147996.17",3.1687417559192,0.184
"8539","ENSG00000148019.14",3.74253529873882,0.971
"8540","ENSG00000148057.16",3.35117118752129,0.655
"8541","ENSG00000148082.10",4.09530116957336,0.838
"8542","ENSG00000148090.12",4.27400612919742,0.973
"8543","ENSG00000148120.18",2.85451789691215,0.04
"8544","ENSG00000148123.15",4.29551431801475,0.293
"8545","ENSG00000148143.13",2.71897003385272,0.104
"8546","ENSG00000148153.14",3.51838133560217,0.889
"8547","ENSG00000148154.10",3.34488822216441,0.45
"8548","ENSG00000148158.17",3.63697551734622,0.981
"8549","ENSG00000148175.13",2.80248303102659,0.222
"8550","ENSG00000148180.21",3.46463419718536,0.582
"8551","ENSG00000148187.18",2.82301588858774,0.019
"8552","ENSG00000148200.17",2.8095495340336,0.164
"8553","ENSG00000148204.12",3.76310869118384,0.815
"8554","ENSG00000148218.16",3.75347810135627,0.933
"8555","ENSG00000148219.18",3.88323509258192,0.99
"8556","ENSG00000148225.16",3.81818424751064,0.986
"8557","ENSG00000148229.13",3.34576885447237,0.365
"8558","ENSG00000148248.14",3.0299690937876,0.094
"8559","ENSG00000148288.13",4.74820821918927,0.48
"8560","ENSG00000148290.10",3.55878246191009,0.84
"8561","ENSG00000148291.10",3.12411136610842,0.332
"8562","ENSG00000148296.7",2.24819443063058,0.005
"8563","ENSG00000148297.16",2.76738152460336,0.15
"8564","ENSG00000148300.12",2.97142856309666,0.246
"8565","ENSG00000148303.17",3.71046021973693,0.376
"8566","ENSG00000148308.18",3.51846449546163,0.858
"8567","ENSG00000148331.12",3.29364774504973,0.059
"8568","ENSG00000148334.16",3.20360433709946,0.651
"8569","ENSG00000148335.15",3.28659188132521,0.204
"8570","ENSG00000148337.22",3.59912769145182,0.852
"8571","ENSG00000148339.13",3.41775520870564,0.504
"8572","ENSG00000148341.18",3.6036105971387,0.975
"8573","ENSG00000148343.19",3.23276607755141,0.375
"8574","ENSG00000148344.11",2.97712814040533,0.239
"8575","ENSG00000148346.12",4.73872626281065,0.514
"8576","ENSG00000148356.15",3.33921447734144,0.391
"8577","ENSG00000148357.18",4.34411285370695,0.975
"8578","ENSG00000148358.20",3.10878387234214,0.443
"8579","ENSG00000148362.11",3.74422077772437,0.938
"8580","ENSG00000148377.6",3.91025041595002,0.25
"8581","ENSG00000148384.14",4.03403307399224,0.999
"8582","ENSG00000148396.19",2.85216369746316,0.001
"8583","ENSG00000148399.13",3.71387695760513,0.934
"8584","ENSG00000148400.13",2.98279630455671,0.24
"8585","ENSG00000148408.14",3.48895266959694,0.077
"8586","ENSG00000148411.8",3.14009382459886,0.494
"8587","ENSG00000148426.13",3.33919666429772,0.445
"8588","ENSG00000148429.15",2.51260675550036,0.002
"8589","ENSG00000148444.16",3.65005959061351,0.895
"8590","ENSG00000148450.13",3.08042828403717,0.584
"8591","ENSG00000148459.16",3.54760322345144,0.66
"8592","ENSG00000148468.17",3.89878218124672,0.524
"8593","ENSG00000148481.14",3.13620201916003,0.319
"8594","ENSG00000148482.12",3.63330592813527,0.119
"8595","ENSG00000148483.9",4.03678549543053,0.958
"8596","ENSG00000148484.18",3.42741663207581,0.23
"8597","ENSG00000148488.17",3.92270168224789,0.449
"8598","ENSG00000148498.16",2.60282879418054,0.064
"8599","ENSG00000148516.23",2.18791280778842,0.016
"8600","ENSG00000148541.13",4.0626822234388,0.795
"8601","ENSG00000148572.16",3.28974293144313,0.16
"8602","ENSG00000148584.15",3.27726753661696,0.278
"8603","ENSG00000148600.15",4.37018798249036,0.408
"8604","ENSG00000148604.15",4.52685081560778,0.354
"8605","ENSG00000148606.14",3.39224806881443,0.279
"8606","ENSG00000148634.16",3.05169680512011,0.18
"8607","ENSG00000148655.15",4.25655810034079,0.892
"8608","ENSG00000148660.21",3.63127958919894,0.755
"8609","ENSG00000148671.14",4.0822341087122,0.695
"8610","ENSG00000148672.10",3.551835196892,0.668
"8611","ENSG00000148680.16",3.14692423797415,0.237
"8612","ENSG00000148688.14",2.7968702895505,0.027
"8613","ENSG00000148690.12",3.14251812169854,0.235
"8614","ENSG00000148700.15",2.4962488841339,0.02
"8615","ENSG00000148702.15",4.87474014027205,0.404
"8616","ENSG00000148719.16",3.52928303754703,0.422
"8617","ENSG00000148730.7",4.11886026999916,0.998
"8618","ENSG00000148735.15",3.47453926556531,0.183
"8619","ENSG00000148737.17",2.89615771840714,0.241
"8620","ENSG00000148773.14",2.53013327433367,0.064
"8621","ENSG00000148795.7",4.40677495012377,0.665
"8622","ENSG00000148798.11",3.02409258592733,0.223
"8623","ENSG00000148803.12",3.14848908579426,0.224
"8624","ENSG00000148814.18",3.95446361627784,0.946
"8625","ENSG00000148824.19",3.36877546592798,0.851
"8626","ENSG00000148826.9",4.65711114719222,0.586
"8627","ENSG00000148832.16",3.11806484835754,0.121
"8628","ENSG00000148834.13",3.3836453597483,0.84
"8629","ENSG00000148835.12",3.28432421604232,0.622
"8630","ENSG00000148840.11",2.43267030676248,0.016
"8631","ENSG00000148841.17",2.80828221432119,0.189
"8632","ENSG00000148842.18",3.1785687958993,0.383
"8633","ENSG00000148843.15",3.02030410353844,0.194
"8634","ENSG00000148848.15",1.92201834931045,0.001
"8635","ENSG00000148908.15",3.56632010260584,0.78
"8636","ENSG00000148925.11",3.16842634429307,0.449
"8637","ENSG00000148926.10",3.75369459120591,0.57
"8638","ENSG00000148935.12",4.00797562212426,0.555
"8639","ENSG00000148942.15",4.47807598958491,0.821
"8640","ENSG00000148943.12",3.01812071936078,0.229
"8641","ENSG00000148948.8",5.27712343388337,0.808
"8642","ENSG00000148950.11",2.84279394543241,0.269
"8643","ENSG00000148985.20",3.75666270988243,0.92
"8644","ENSG00000149016.16",3.36337787485434,0.565
"8645","ENSG00000149021.7",5.36,1.001
"8646","ENSG00000149043.17",5.77114946526683,0.994
"8647","ENSG00000149050.10",4.68767344032699,0.491
"8648","ENSG00000149054.16",5.28574842429323,0.914
"8649","ENSG00000149084.13",2.53241535084199,0.016
"8650","ENSG00000149089.13",2.81457143281397,0.004
"8651","ENSG00000149090.13",3.25544037690023,0.084
"8652","ENSG00000149091.15",3.0980080898079,0.358
"8653","ENSG00000149100.13",3.12036950950741,0.043
"8654","ENSG00000149115.14",3.67218271845114,0.985
"8655","ENSG00000149124.11",5.12964512188849,0.83
"8656","ENSG00000149131.17",4.48272138584723,0.491
"8657","ENSG00000149136.9",3.26568700728895,0.403
"8658","ENSG00000149150.9",3.34893419326533,0.3
"8659","ENSG00000149177.14",1.96608793287389,0.004
"8660","ENSG00000149179.14",3.01425065307311,0.163
"8661","ENSG00000149182.15",3.78670093686825,0.914
"8662","ENSG00000149187.19",3.21408538181739,0.64
"8663","ENSG00000149196.17",3.7503353782257,0.725
"8664","ENSG00000149201.10",3.65030122739846,0.653
"8665","ENSG00000149212.12",3.07340296501454,0.092
"8666","ENSG00000149218.5",3.90333426224916,0.968
"8667","ENSG00000149231.16",4.14495418069226,0.992
"8668","ENSG00000149243.17",3.52366968694702,0.749
"8669","ENSG00000149256.16",4.62825806018832,0.407
"8670","ENSG00000149257.16",2.42239287840316,0.049
"8671","ENSG00000149260.18",3.65201171566199,0.653
"8672","ENSG00000149262.17",3.41689566940125,0.482
"8673","ENSG00000149269.10",3.64621098848748,0.906
"8674","ENSG00000149273.15",3.43891685700262,0.339
"8675","ENSG00000149289.11",3.7135972992117,0.67
"8676","ENSG00000149292.17",3.56259871212543,0.381
"8677","ENSG00000149294.17",3.79741246657358,0.428
"8678","ENSG00000149300.10",4.51492247116288,0.687
"8679","ENSG00000149308.17",4.12332976769754,1
"8680","ENSG00000149311.20",4.00542768953802,0.985
"8681","ENSG00000149313.11",2.68039705397873,0.058
"8682","ENSG00000149328.15",3.50040066109396,0.781
"8683","ENSG00000149346.15",3.21272021155133,0.593
"8684","ENSG00000149357.10",3.15274424556685,0.422
"8685","ENSG00000149380.12",4.29644101144273,1.001
"8686","ENSG00000149403.13",6.07872148336346,0.933
"8687","ENSG00000149418.11",4.44871253123227,0.897
"8688","ENSG00000149428.20",3.36342047137741,0.099
"8689","ENSG00000149451.19",4.46,0.453
"8690","ENSG00000149476.16",3.75307339585389,0.957
"8691","ENSG00000149480.7",3.40141631993577,0.02
"8692","ENSG00000149483.13",3.2018162966048,0.352
"8693","ENSG00000149485.19",3.41731074724675,0.679
"8694","ENSG00000149488.14",5.6531131276153,0.972
"8695","ENSG00000149489.9",3.09919915560406,0.209
"8696","ENSG00000149499.12",3.77364927124305,0.911
"8697","ENSG00000149503.13",3.8077831030962,0.528
"8698","ENSG00000149506.12",3.50130337085456,0.046
"8699","ENSG00000149507.7",5.1,0.56
"8700","ENSG00000149527.18",3.12128886736525,0.28
"8701","ENSG00000149531.15",3.36205585040477,0.489
"8702","ENSG00000149532.16",2.81086544624738,0.226
"8703","ENSG00000149534.9",3.64640023565731,0.632
"8704","ENSG00000149541.10",3.63231983451984,0.99
"8705","ENSG00000149547.15",3.8270697433282,0.835
"8706","ENSG00000149548.15",3.99764498645436,0.875
"8707","ENSG00000149554.14",3.58586794826156,0.877
"8708","ENSG00000149557.14",3.13673771421284,0.303
"8709","ENSG00000149564.12",3.38960525120549,0.637
"8710","ENSG00000149571.12",3.02062805365907,0.231
"8711","ENSG00000149573.9",3.46219003666818,0.39
"8712","ENSG00000149575.9",5.20447710062114,0.764
"8713","ENSG00000149577.16",4.02103601809244,0.962
"8714","ENSG00000149582.16",3.26344045837819,0.498
"8715","ENSG00000149591.17",3.13086468992062,0.339
"8716","ENSG00000149596.7",4.95829857934627,1.001
"8717","ENSG00000149599.16",4.65616860446363,0.424
"8718","ENSG00000149600.12",3.51956303183708,0.77
"8719","ENSG00000149609.6",3.24421974080163,0.498
"8720","ENSG00000149633.12",4.43606184083612,0.674
"8721","ENSG00000149636.16",4.69414347184294,0.988
"8722","ENSG00000149639.15",2.27159875313572,0.031
"8723","ENSG00000149646.12",4.46217638329196,0.146
"8724","ENSG00000149654.11",4.61513971673876,0.329
"8725","ENSG00000149656.8",4.53130029296859,0.834
"8726","ENSG00000149657.20",2.64243569607678,0.054
"8727","ENSG00000149658.18",3.10385220187698,0.245
"8728","ENSG00000149679.12",4.46,0.406
"8729","ENSG00000149716.13",3.53216687302643,0.781
"8730","ENSG00000149735.7",4.11049444531486,0.145
"8731","ENSG00000149743.14",3.67569241449488,0.988
"8732","ENSG00000149761.9",3.37943821734304,0.879
"8733","ENSG00000149781.13",3.59659431668037,0.048
"8734","ENSG00000149782.13",2.36393515221293,0.016
"8735","ENSG00000149792.9",2.35283209866349,0.048
"8736","ENSG00000149798.5",3.88458389347194,0.624
"8737","ENSG00000149806.11",3.37806058784843,0.638
"8738","ENSG00000149809.17",2.90277875392932,0.062
"8739","ENSG00000149823.9",2.7833305843176,0.042
"8740","ENSG00000149922.12",4.08032655813776,0.818
"8741","ENSG00000149923.14",3.40688566510719,0.101
"8742","ENSG00000149925.22",3.22167597476815,0.047
"8743","ENSG00000149926.14",4.28739324952364,0.968
"8744","ENSG00000149927.18",3.93191211657435,0.822
"8745","ENSG00000149929.16",3.20604130211565,0.568
"8746","ENSG00000149930.18",3.96358933158954,0.998
"8747","ENSG00000149932.17",3.91646644136919,0.974
"8748","ENSG00000149948.14",2.78731885205264,0.105
"8749","ENSG00000149968.12",3.74681752664704,0.2
"8750","ENSG00000149970.16",3.41952658758728,0.183
"8751","ENSG00000149972.12",4.27792569984261,0.401
"8752","ENSG00000150045.12",4.47734009470431,0.507
"8753","ENSG00000150048.10",4.80450076316363,0.468
"8754","ENSG00000150051.14",3.2259925287255,0.285
"8755","ENSG00000150054.19",2.96109197426891,0.215
"8756","ENSG00000150093.20",3.26427416301249,0.052
"8757","ENSG00000150175.14",2.82303235512909,0.01
"8758","ENSG00000150201.15",3.41858961747246,0.379
"8759","ENSG00000150275.20",5.59928948898798,0.867
"8760","ENSG00000150276.8",6.57048517345788,1
"8761","ENSG00000150281.7",5.43800359630695,0.845
"8762","ENSG00000150316.12",3.30775629749066,0.302
"8763","ENSG00000150337.14",4.87419624138785,0.492
"8764","ENSG00000150347.17",3.868480731544,0.89
"8765","ENSG00000150361.12",3.92862668814878,0.081
"8766","ENSG00000150394.14",3.61797286504327,0.633
"8767","ENSG00000150401.15",3.44046007500653,0.882
"8768","ENSG00000150403.18",2.63948732609692,0.047
"8769","ENSG00000150433.10",2.91087423656275,0.215
"8770","ENSG00000150455.14",4.14152830418824,0.999
"8771","ENSG00000150456.11",3.31858554806767,0.499
"8772","ENSG00000150457.9",3.29029142879351,0.474
"8773","ENSG00000150459.12",3.34537020347345,0.415
"8774","ENSG00000150471.17",3.7258330081349,0.768
"8775","ENSG00000150477.15",3.67734523952311,0.736
"8776","ENSG00000150510.17",3.64495862705486,0.659
"8777","ENSG00000150527.18",2.81624334264162,0.016
"8778","ENSG00000150540.14",3.17327201385609,0.116
"8779","ENSG00000150551.11",4.42304307804836,0.951
"8780","ENSG00000150556.17",3.42939067419964,0.609
"8781","ENSG00000150593.18",3.62885860346664,0.845
"8782","ENSG00000150625.17",5.17480948186904,0.523
"8783","ENSG00000150627.16",3.9741228150852,0.804
"8784","ENSG00000150628.7",3.87200799225811,0.554
"8785","ENSG00000150630.4",3.08475091685231,0.291
"8786","ENSG00000150636.17",3.17915252230977,0.497
"8787","ENSG00000150637.9",3.19887319668788,0.276
"8788","ENSG00000150656.15",4.28097943028944,0.69
"8789","ENSG00000150667.8",3.10005421022419,0.428
"8790","ENSG00000150672.18",4.09357223280408,0.758
"8791","ENSG00000150676.13",4.46,0.43
"8792","ENSG00000150681.10",5.05675414871752,0.953
"8793","ENSG00000150687.12",3.14992999393604,0.219
"8794","ENSG00000150712.11",3.4286684434357,0.166
"8795","ENSG00000150722.11",3.50869919559637,0.527
"8796","ENSG00000150750.9",4.52261121533383,0.36
"8797","ENSG00000150753.12",3.06303493964638,0.037
"8798","ENSG00000150756.14",3.07398385016508,0.102
"8799","ENSG00000150760.13",3.16304278729469,0.485
"8800","ENSG00000150764.14",4.00476383658812,0.67
"8801","ENSG00000150768.17",3.39884031381006,0.45
"8802","ENSG00000150773.12",3.45384304523773,0.54
"8803","ENSG00000150776.18",2.33718678685378,0.01
"8804","ENSG00000150779.12",2.85741587769195,0.016
"8805","ENSG00000150782.12",3.29765160621811,0.377
"8806","ENSG00000150783.10",3.96835910802617,0.411
"8807","ENSG00000150787.8",3.51469694859531,0.199
"8808","ENSG00000150867.14",2.35901707517542,0.038
"8809","ENSG00000150893.11",3.80392075359404,0.919
"8810","ENSG00000150907.10",2.52843232719065,0.068
"8811","ENSG00000150938.10",2.56705138803533,0.077
"8812","ENSG00000150961.15",2.60716168145999,0.017
"8813","ENSG00000150967.19",3.34402966823267,0.752
"8814","ENSG00000150990.9",2.8990604083619,0.067
"8815","ENSG00000150991.16",2.71576004153766,0.15
"8816","ENSG00000150995.21",3.03029475693655,0.373
"8817","ENSG00000151006.7",3.5031669195905,0.687
"8818","ENSG00000151012.13",2.93290908683329,0.24
"8819","ENSG00000151014.6",3.80815090619856,0.715
"8820","ENSG00000151023.17",4.97492803291229,0.669
"8821","ENSG00000151025.11",3.6721836568038,0.877
"8822","ENSG00000151033.10",4.8976695647308,0.557
"8823","ENSG00000151062.15",2.9701924440149,0.107
"8824","ENSG00000151065.14",3.27790671683,0.641
"8825","ENSG00000151067.23",5.01731416510243,0.903
"8826","ENSG00000151090.20",3.27785623680046,0.472
"8827","ENSG00000151092.18",3.37158783151154,0.375
"8828","ENSG00000151093.8",3.12888205641932,0.558
"8829","ENSG00000151116.17",3.05704200051341,0.104
"8830","ENSG00000151117.9",4.57730726325322,0.906
"8831","ENSG00000151131.11",3.05222262828599,0.378
"8832","ENSG00000151135.10",3.13778488081972,0.453
"8833","ENSG00000151136.15",3.57001280138251,0.381
"8834","ENSG00000151148.14",3.54258391911435,0.855
"8835","ENSG00000151150.22",3.48049834163014,0.776
"8836","ENSG00000151151.6",3.1235646567064,0.167
"8837","ENSG00000151164.19",3.46532760536158,0.25
"8838","ENSG00000151176.8",3.27252970729775,0.555
"8839","ENSG00000151208.17",2.89063835083604,0.097
"8840","ENSG00000151224.13",4.46802172174077,0.525
"8841","ENSG00000151229.13",3.83677328863096,0.913
"8842","ENSG00000151233.11",3.99804088496728,0.996
"8843","ENSG00000151239.14",3.17781082248897,0.406
"8844","ENSG00000151240.17",3.43804755374369,0.852
"8845","ENSG00000151247.13",2.41938590969685,0.001
"8846","ENSG00000151276.24",2.72156081375985,0.169
"8847","ENSG00000151287.17",3.59607466431371,0.953
"8848","ENSG00000151292.17",2.75250115412244,0.028
"8849","ENSG00000151303.11",3.18364249048386,0.377
"8850","ENSG00000151304.6",3.49372446532178,0.417
"8851","ENSG00000151320.11",3.56988301143292,0.501
"8852","ENSG00000151322.20",2.46613488044473,0.06
"8853","ENSG00000151327.13",3.57548132152945,0.641
"8854","ENSG00000151332.20",2.85390901448932,0.051
"8855","ENSG00000151338.19",2.38262937704084,0.004
"8856","ENSG00000151348.16",3.78897399698472,0.868
"8857","ENSG00000151353.15",3.03421201110691,0.174
"8858","ENSG00000151364.17",3.76111846378395,0.491
"8859","ENSG00000151365.2",3.87114284056382,0.538
"8860","ENSG00000151366.13",3.3152249447917,0.68
"8861","ENSG00000151376.18",3.04962317427965,0.21
"8862","ENSG00000151388.11",4.48266031913081,0.578
"8863","ENSG00000151413.17",3.15747401649849,0.398
"8864","ENSG00000151414.15",2.43900017033079,0.05
"8865","ENSG00000151418.12",5.39097611686744,0.505
"8866","ENSG00000151422.14",2.42916952935805,0.04
"8867","ENSG00000151445.16",3.34003388482989,0.64
"8868","ENSG00000151458.12",2.15996977939634,0.023
"8869","ENSG00000151461.20",2.87711475831244,0.094
"8870","ENSG00000151465.14",3.45839890080027,0.255
"8871","ENSG00000151466.12",1.68325073969422,0.002
"8872","ENSG00000151468.11",3.73366505859986,0.846
"8873","ENSG00000151470.13",3.62056239343657,0.819
"8874","ENSG00000151474.23",5.37454440855807,0.967
"8875","ENSG00000151475.6",5.35141776704507,0.827
"8876","ENSG00000151490.15",4.6502723895972,0.325
"8877","ENSG00000151491.14",3.95039494869953,0.932
"8878","ENSG00000151498.12",3.78231605037928,0.97
"8879","ENSG00000151500.15",3.62694094970299,0.954
"8880","ENSG00000151502.11",3.8620798000451,0.975
"8881","ENSG00000151503.14",3.41535851811661,0.704
"8882","ENSG00000151532.14",2.88237638352294,0.142
"8883","ENSG00000151552.12",3.14865948542736,0.297
"8884","ENSG00000151553.15",3.09364804060063,0.125
"8885","ENSG00000151572.18",3.73792707978772,0.906
"8886","ENSG00000151575.14",3.42231407877208,0.813
"8887","ENSG00000151576.10",2.97412648160927,0.146
"8888","ENSG00000151577.13",4.63494785051594,0.404
"8889","ENSG00000151611.17",3.7087627910217,0.726
"8890","ENSG00000151612.18",3.50501789754652,0.586
"8891","ENSG00000151617.17",2.82553569915091,0.111
"8892","ENSG00000151623.15",2.88913215136216,0.195
"8893","ENSG00000151632.18",3.35931183351749,0.477
"8894","ENSG00000151640.13",3.85124714246968,0.715
"8895","ENSG00000151650.8",4.11148940981017,0.953
"8896","ENSG00000151651.16",2.88858088100813,0.282
"8897","ENSG00000151655.19",3.41745063254316,0.09
"8898","ENSG00000151657.12",2.20990774293846,0.019
"8899","ENSG00000151665.13",3.33009143756081,0.757
"8900","ENSG00000151687.15",3.99799932969979,0.835
